study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
toegepaste wiskunde,Fontys,B,Eindhoven,"Nederlands, Engels",4 jaar,"Wil je ontdekken hoe je wiskunde en artificial intelligence (AI) inzet om organisaties te verbeteren? Ben je kritisch en nauwkeurig? Hou je van puzzelen? En is wiskunde jouw passie? Dan ben je bij Toegepaste Wiskunde helemaal op je plek! Bij de opleiding Toegepaste Wiskunde staan themaâ€™s als Data Science en Artificial Intelligence (AI) centraal. Je krijgt een goede wiskundige basis en leert hoe je deze technieken kunt toepassen in verschillende domeinen zoals de logistiek en techniek. Tijdens de opleiding ontwikkel je jezelf tot professional, adviseur en teamspeler. De eerste twee jaar van de opleiding Toegepaste Wiskunde werk je aan een brede wiskundige basis en voer je met medestudenten verschillende projecten uit. Ook doe je praktijkervaring op tijdens een stage. We begeleiden je in het wiskundig modelleren, analyseren en oplossen van complexere vraagstukken met gebruik van de nieuwste technieken in AI."
hbo-ict,Fontys,B,"Eindhoven, Tilburg",Nederlands,4 jaar,"Tijdens je opleiding HBO-ICT doe je kennis op over de technische, zakelijke en creatieve onderdelen van ICT. Je ontwikkelt programmeervaardigheden en krijgt inzicht in de nieuwste trends, zoals ChatGPT, kunstmatige intelligentie (AI) en gegevensbescherming."
industrieel product ontwerpen,Fontys,B,Venlo,Nederlands,4 jaar,"Industrieel Ontwerper worden en wil jij mooie en gebruiksvriendelijke producten bedenken, ontwerpen en in de markt zetten? Nadenken over vorm en kleur? In deze opleiding in Venlo leer je een concept industrieel ontwerpen zodat het product perfect bruikbaar is. Als Industrieel Ontwerper ga je de producten van de toekomst ontwerpen. In Venlo leren we je er alles over. Vanaf de start van je studie ontwerp je zelf gebruiksvoorwerpen en leer je hoe deze worden geproduceerd. Je volgt je studie het eerste semester samen met studenten van Werktuigbouwkunde en Mechatronica. Samen met deze opleidingen wordt er een brede technische basis gelegd. De opleiding combineert technische kennis, vormgeving en bedrijfskunde met ergonomie, materiaalkeuze en gebruiksgemak van een product. Je brengt je kennis in praktijk tijdens een stage en afstudeeropdracht bij een bedrijf in binnen- of buitenland."
logistics engineering,Fontys,B,Venlo,"Nederlands, Engels",4 jaar,"Ben jij geÃ¯nteresseerd in hoe dingen georganiseerd zijn? Wil je precies weten hoe een proces in elkaar zit en werk je graag samen? Als jij een belangrijke rol wilt spelen in het logistieke proces, dan is Logistics Engineering iets voor jou. DÃ© logistieke opleiding in een logistieke topregio. Tijdens een gezamenlijk eerste jaar van Logistics Management en Logistics Engineering maak je kennis met het brede vakgebied logistiek. Er wordt in de opleiding gewerkt in een semestersysteem, waarbij een thema centraal staat. In elk semester maak je ook kennis met de praktijk en vanaf het tweede ga je ook projecten in de praktijk uitvoeren. Na anderhalf jaar kies je definitief voor een opleiding. Met Logistics Engineering kies je voor de data gerichte kant van logistiek en met een minor in het derde jaar geef je een persoonlijk accent aan je studie. Na je studie kun je direct door naar een masteropleiding of ga je direct aan de slag, want de baankansen na deze opleiding zijn erg hoog."
mechatronica,Fontys,B,"Eindhoven, Venlo",Nederlands,4 jaar,"Heb jij een passie voor techniek, ben je nieuwsgierig en weet je van aanpakken? Dan is Mechatronica jou op het lijf geschreven. Om de technische ontwikkelingen te kunnen volgen, moet je snel kunnen schakelen. Mechatronica biedt veel werkgelegenheid binnen ontwikkelingen in de medische wereld en zorgsector, de agrosector, industrie en op het gebied van veiligheid. Als mechatronisch engineer bouw je mee aan een leefbaardere toekomst. Robotica ontwikkelt zich in een hoog tempo. Dit vraagt om een altijd up-to-date onderwijsprogramma dat past bij de vierde industriÃ«le revolutie (Industry 4.0), waardoor de wereld blijft veranderen. Wij leiden je op tot een specialist in het systematisch ontwerpen van onder meer besturingstechnieken van robotgestuurde producten en machines. Tijdens je opleiding worden interessante theorielessen afgewisseld met het oefenen van je technische vaardigheden in de praktijk en voer je aantrekkelijke projecten uit die leiden tot innovatieve producten. Vanaf de start van je studie krijg je een studieloopbaanbegeleider aangewezen, die je begeleidt tijdens je hele studietijd en we helpen je om je onderzoekvaardigheden, vakdeskundigheid en creativiteit te ontwikkelen."
mens en techniek,Fontys,B,Eindhoven,Nederlands,4 jaar,"Heb jij interesse in techniek, het menselijk lichaam en beweging? Ben je graag met je hoofd Ã©n je handen bezig? Kies dan voor de opleiding Mens en Techniek, Orthopedische (Schoen)Technologie. Je bedenkt en maakt hulpmiddelen voor mensen met een bewegingsbeperking, zodat zij weer kunnen deelnemen aan de maatschappij. Je leert hulpmiddelen aan te meten waarmee je het leven van mensen met een beperking makkelijker maakt. Denk aan een beenprothese voor iemand die een ernstig ongeluk heeft gehad, of een paar mooie maatwerkschoenen voor iemand die vanwege een vergroeiing geen gewone schoenen meer aankan. Ook ortheses (braces), bandages en rolstoelen komen aan bod. Je leert hoe je hulpmiddelen aanmeet, ontwerpt en maakt. Je voert je werk uit in samenwerking met de cliÃ«nt. In deze opleiding ontdek je alles over het menselijk lichaam, gespreksvaardigheden, materialen, de nieuwste apparatuur en biomechanica. Fontys is de enige hogeschool die deze Mens en Techniek-opleiding aanbiedt in de richting van Orthopedisch (Schoen)Technologie."
technische bedrijfskunde,Fontys,B,"Eindhoven, Tilburg",Nederlands,4 jaar,"Al tijdens de hbo-opleiding Technische Bedrijfskunde ga je ervaring opdoen bij bedrijven in een technische omgeving, zoals Philips, ASML of DAF Trucks. Je leert alles over bedrijfs- en productieprocessen en hoe je deze verduurzaamt, verbetert en versnelt. Na je opleiding verdien je meteen een goed salaris!"
digital technology engineering,Fontys,M,Eindhoven,Engels,2 jaar,"Klaar voor een leidende rol in digitale transformatie? Ben jij een ambitieuze bachelor in engineering, ICT of Applied Science die een carriÃ¨re in een bredere rol ambieert? Wil je je specialiseren in digitale technologie? Ben je bereid om verder te gaan dan het voor de hand liggende om complexe en zinvolle uitdagingen op te lossen in een multidisciplinaire aanpak? Wil je vanaf dag Ã©Ã©n je netwerk opbouwen in het hightech ecosysteem van Nederland? De Master of Science (MSc) in Digital Technology Engineering is een 2-jarig programma aangeboden door Fontys Hogescholen. Je krijgt een extra specialisatie in Digital Technologies en je leert over software & hardware, AI, machine learning, data-analyse & statistiek en ontwikkelt nieuwe vaardigheden. Word de ingenieur die disciplines overschrijdt en het proces van productontwikkeling, productintegratie, bedrijfsontwikkeling en organisatorische processen overziet! En draag bij aan een snel veranderende maatschappij door digitale transformatie te stimuleren."
applied it,Fontys,M,Eindhoven,Engels,1 jaar,Fontys ICT biedt gemotiveerde studenten de mogelijkheid om zich in te schrijven voor de Master Applied IT. Deze master is gekoppeld aan de bacheloropleiding (BSc) van Fontys ICT en biedt je de mogelijkheid om je verder te professionaliseren met een bredere en diepere kennis van je vakgebied.
system design,Fontys,M,Eindhoven,Engels,2 jaar,"GeÃ¯nteresseerd in een leidende rol in hightech systeemontwerp? Wil je meer leren over hightech systeemontwerp en alle technische interacties en interfaces in een systeem zien? Ben je ambitieus om systemen te ontwikkelen die de wereld beter maken? Heb je je bachelor in engineering afgerond en ambieer je een carriÃ¨re in een bredere rol? Dan is de master System Design iets voor jou! De Master of Science (MSc) in System Design is een 2-jarig programma aangeboden door Fontys Hogescholen. Word de ingenieur die disciplines overstijgt, die conceptueel en technisch kan denken en de raakvlakken van de technische disciplines in systeemontwerp beheerst om effectief en efficiÃ«nt te kunnen werken. Verdiep je kennis in architectuur en engineering, mechanica en ontwerpprincipes, dynamica en thermische mechanica, nieuwe technologieÃ«n, modellering & simulatie, sensortechnologie en regeltechniek."
ad-ict,Fontys,AD,"Eindhoven, Tilburg",Nederlands,2 jaar,"Bij de Associate degree ICT volg je een kortere, maar toch complete ICT-opleiding. In twee jaar tijd bereid je jezelf voor op een specifieke ICT-functie. Daarna ben je klaar voor het werkveld."
technische bedrijfskunde,Fontys,AD,Eindhoven,Nederlands,2 jaar,"Als technisch bedrijfskundige verbind en verbeter jij processen, afdelingen en mensen. Met de associate degree Technische Bedrijfskunde deeltijd ontwikkel jij je professionele vaardigheden en vergroot jij je kennis. Je past de theorie meteen toe in jouw eigen organisatie."
engineering,Fontys,AD,Eindhoven,Nederlands,2 jaar,"Heb jij een passie voor techniek en innovatie? Wil je direct aan de slag met praktijkgerichte challenges? Als ontwerpgerichte engineer ben je breed inzetbaar: of het nu bij een high tech bedrijf, ziekenhuis, start-up of een multinational is - bedrijven staan te springen om engineers zoals jij! De AD Engineering is opgebouwd uit verschillende challenges samen met organisaties in de hightech Brainport regio. Je bouwt vanaf de eerste dag aan je praktijkervaring en netwerk. Gedurende de opleiding kom je in aanraking met verschillende sectoren, gebruikers en technische disciplines. Je persoonlijke groei en professionele ontwikkeling staan hierbij centraal."
elektrotechniek,Fontys,AD,Eindhoven,Nederlands,2 jaar,"Werk jij in een elektrotechnische omgeving op mbo-niveau en wil je jezelf verder ontwikkelen en je kennis uitbreiden? Of heb je net promotie gemaakt en wil je in je nieuwe functie doorgroeien? De 2-jarige associate degree-opleiding Elektrotechniek is praktijkgericht en geeft jou verdieping in je kennis en vaardigheden. Daardoor zet je nieuwe stappen in je carriÃ¨re. Een associate degree is een 2-jarige studie vol praktische en theoretische kennis die je verder brengt en sterker maakt in jouw vakgebied. MÃ©t een volwaardig diploma aan het eind van die twee jaar. Na je opleiding kun je doorwerken of doorstromen naar het derde jaar van de 4-jarige bacheloropleiding Elektrotechniek. Een associate degree is een vrij jonge vorm van een hbo-opleiding. Je kunt het zien als een stap tussen mbo en een een volledige hbo-bacheloropleiding. Een Ad leidt op tot niveau 5. Een 4-jarige hbo-opleiding leidt je op tot niveau 6. Met een Ad op zak heb je net een streepje voor op mensen met een mbo-4 diploma. Wij leiden je op tot een breed inzetbare engineer. Je verdiept je in de theorie en praktijk die je nodig hebt voor het ontwerpen, maken en onderhouden van apparaten, productieprocessen en machines om die producten te maken. Je volgt de deeltijdopleiding Elektrotechniek in Eindhoven, in het hart van Brainport. Fontys heeft een sterke binding met bedrijven in deze slimme, technologische regio. Dat biedt vele mogelijkheden voor bijvoorbeeld stage, projecten en afstuderen."
werktuigbouwkunde,Fontys,AD,Eindhoven,Nederlands,2 jaar,"Werk jij op mbo-niveau en wil je jezelf verder ontwikkelen en je kennis uitbreiden? Of heb je net promotie gemaakt? De 2-jarige associate degree-opleiding Werktuigbouwkunde is praktijkgericht en geeft jou verdieping in je kennis en vaardigheden. Daardoor zet je nieuwe stappen in je carriÃ¨re. Een associate degree is een 2-jarige studie vol praktische en theoretische kennis die je verder brengt en sterker maakt in jouw vakgebied. MÃ©t een volwaardig diploma aan het eind van die twee jaar. Na je opleiding kun je doorstromen naar het derde jaar van de 4-jarige bacheloropleiding Werktuigbouwkunde. Een associate degree is een vrij jonge vorm van een hbo-opleiding. Je kunt het zien als een stap tussen mbo en een een volledige hbo-bacheloropleiding. Een Ad leidt op tot niveau 5. Een 4-jarige hbo-opleiding leidt je op tot niveau 6. Met een Ad op zak heb je net een streepje voor op mensen met een mbo-4 diploma. Wij leiden je op tot een breed inzetbare engineer. Je verdiept je in de theorie en praktijk die je nodig hebt voor het ontwerpen, maken en onderhouden van apparaten, productieprocessen en machines om die producten te maken. Je volgt de deeltijdopleiding Werktuigbouwkunde in Eindhoven, het hart van de Brainport regio. Fontys heeft een sterke binding met bedrijven in deze slimme, technologische omgeving. Dat biedt vele mogelijkheden voor bijvoorbeeld stage, projecten en afstuderen."
applied data science & artificial intelligence,De Haagse Hogeschool,B,"Den Haag, Zoetermeer",Nederlands,4 jaar,"ChatGPT heeft een antwoord op elke vraag. Spotify kan nieuwe muziek aanbevelen die precies bij jouw smaak past. En Instagram laat berichten zien die jij interessant vindt. Hoe doen die algoritmes dat toch? En hoe kun je zelf in iedere situatie het juiste algoritme inzetten? Dat ontdek je tijdens de opleiding Applied Data Science en AI. Je leert hoe je data kunt analyseren en in kunt zetten om het verschil te maken voor mensen. Bijvoorbeeld door betere medische behandelingen mogelijk te maken. Of door winkeldiefstal en fraude eerder op te sporen. De mogelijkheden zijn eindeloos. Data vind je overal, dus heb jij als datascientist straks veel keuze. Natuurlijk werk je tijdens deze opleiding veel met techniek. Je leert programmeren en verdiept je in machine learning. Toch gaat het ook verrassend vaak over mensen. Hoe kun je hen met al jouw kennis en kunde helpen om betere keuzes te maken? En hoe zorg je er tegelijkertijd voor dat jouw oplossing de privacy van mensen respecteert en iedereen eerlijk behandelt? Daar ga je volop mee aan de slag. Je werkt aan opdrachten uit de praktijk en leert door te doen. Zo ontwikkel jij jezelf tot dÃ© expert die grote hoeveelheden data kan omtoveren in bruikbare informatie waar anderen Ã©cht iets aan hebben. In welke sector ga jij het verschil maken?"
bouwkunde,De Haagse Hogeschool,B,Den Haag,Nederlands,4 jaar,"Veiligheid. Klimaateffecten. Woningkrapte. De energietransitie. Het zijn de uitdagingen van deze tijd en ze zijn complex. Als bouwkundig ingenieur help jij Nederland vooruit met innovatieve bouwoplossingen. Zin in? Wat dacht je van al die miljoenen woningen die van het aardgas af moeten? Van een veilige en gezonde leefomgeving met voldoende betaalbare huizen voor iedereen? Hoe kunnen gebouwen helpen tegen wateroverlast en extreme droogte? Hoe komt die circulaire economie er? De oplossing popt niet vanzelf op. Digitalisering en nieuwe materialen helpen wel, maar het zijn toch echt mensen die de technologische ontwikkelingen tot hun recht laten komen. Onze maatschappij vraagt dus om innovatieve, toegewijde en ondernemende professionals. Om mensen die op onderzoek uitgaan, problemen opgelost willen hebben en goed zijn in samenwerken. En studenten met een stevige basis in hun eigen vakgebied, die hun kennis en vaardigheden op een creatieve en  onderbouwde manier kunnen toepassen en verdiepen. Iemand zoals jij misschien. Als jij makkelijk rekent en tekent, ruimtelijk inzicht hebt en blij wordt van een lastig puzzeltje, denk dan eens aan de opleiding Bouwkunde."
chemische technologie,De Haagse Hogeschool,B,Den Haag,Engels,4 jaar,"Wereldwijd nemen bedrijven hun productieprocessen flink onder de loep. Er is dan ook veel te doen: efficiÃ«nter en milieuvriendelijker produceren, slimmere voeding ontwikkelen en gebruiksproducten duurzamer maken. Bij ons leer je bedrijven helpen met de uitdagingen van deze tijd. Je leert alles over uiteenlopende productieprocessen, zodat je deze kunt helpen verbeteren en vernieuwen. Daarbij komt jouw interesse in techniek en exacte vakken goed van pas. Na deze internationale (Engelstalige) opleiding ligt de wereld voor je open. Waar ga jij de meeste impact maken?"
civiele techniek,De Haagse Hogeschool,B,Den Haag,Nederlands,4 jaar,"Dankzij civiele techniek hebben we veilige snelwegen, bruggen, spoorwegen en droge voeten. Lijkt het jou leuk om een brug of sluis te vervangen, een dijk te versterken of een infrastructuur voor een woonwijk te ontwerpen? Als civiel ingenieur maak je de samenleving op een slimme manier leefbaarder, veiliger en duurzamer. Tijdens de studie al werk je aan oplossingen om onze infrastructuur, ons waterbeheer en de bijbehorende constructies te maken en te onderhouden. Ga je cijfers niet uit de weg en steek je graag de handen uit de mouwen? Dan zit je goed bij opleiding Civiele Techniek aan De Haagse Hogeschool! De voltijdopleiding Civiele Techniek duurt 4 jaar en is breed opgezet. Themaâ€™s als constructies, verkeer en vervoer, water en waterbouw, grond en grondwerk, milieu, materiaalkunde, management, onderzoek en internationalisering komen uitgebreid aan bod. Hoe ontwerp je een dijk? Of een duurzame spoorweg? En kan dat eigenlijk op alle ondergronden en met alle soorten bouwmaterialen? Je traint vaardigheden als landmeten, tekenen, modelleren en berekenen, maar ook plannen en communiceren. Samenwerken doe je met medestudenten van je opleiding en andere opleidingen binnen de gebouwde omgeving (Built Environment). "
